Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Protein Name],Comment [Protein Name Abbreviation],Protein Sequence (aa),UniProt ID,Addgene ID,Experimental Condition [Subcellular Localization],Channels
WS_MCF10A_Landmark_20180509/Meas_01,M9,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001232,Ras-related protein 5A,Rab5,1-205,A0A024R2K1,134858,early endosome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,G17,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001233,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,G18,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001234,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,G19,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001235,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,G20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001236,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,G21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001237,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,G22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001238,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,G23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001239,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,H17,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001240,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,H18,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001241,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,H19,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001242,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,H20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001243,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,H21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001244,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,H22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001245,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,H23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001246,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,I17,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001247,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,I18,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001248,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,I19,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001249,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,I20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001250,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,I21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001251,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,I22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001252,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_05,I23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001253,Emerin,Emerin,1-254,P50402,134864,nuclear envelope,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180615/Meas_01,M6,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001254,Cytochrome c oxidase subunit VIII,CCO,1-29',Q53XN1,134861,inner mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180615/Meas_01,N20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001255,Golgi SNAP receptor complex member 2,Membrin,1-212,O14653,134865,Golgi apparatus,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F1,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001256,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F10,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001257,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F11,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001258,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F12,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001259,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F13,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001260,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F2,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001261,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F3,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001262,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F4,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001263,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F5,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001264,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F6,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001265,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F7,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001266,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F8,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001267,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,F9,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001268,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H1,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001269,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H10,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001270,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H11,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001271,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H12,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001272,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H13,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001273,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H14,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001274,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H15,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001275,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H16,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001276,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H17,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001277,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H18,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001278,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H19,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001279,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H2,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001280,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001281,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001282,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001283,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001284,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H24,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001285,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H3,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001286,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H4,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001287,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H5,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001288,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H6,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001289,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H7,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001290,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H8,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001291,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,H9,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001292,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I1,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001293,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I10,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001294,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I11,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001295,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I12,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001296,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I13,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001297,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I14,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001298,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I15,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001299,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I16,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001300,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I17,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001301,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I18,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001302,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I19,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001303,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I2,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001304,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001305,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I3,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001306,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I4,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001307,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I5,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001308,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I6,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001309,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I7,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001310,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I8,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001311,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_01,I9,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001312,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F1,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001313,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F10,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001314,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F11,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001315,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F12,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001316,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F13,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001317,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F14,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001318,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F15,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001319,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F16,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001320,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F17,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001321,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F18,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001322,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F19,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001323,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F2,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001324,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001325,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001326,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001327,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001328,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F24,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001329,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F3,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001330,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F4,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001331,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F5,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001332,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F6,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001333,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
